level_code	admin_code	display_name	territory_name	territory_wikidata_id	territory_type	parent_level_code	parent_admin_code	source
municipality	12102	Santa Magdalena de Pulpis	Santa Magdalena de Polpís	Q1765443	municipality	province	12	seed.es_admin_municipality
municipality	12103	Serratella, la	la Serratella	Q1766247	municipality	province	12	seed.es_admin_municipality
municipality	12104	Segorbe	Segorbe	Q750968	municipality	province	12	seed.es_admin_municipality
municipality	12105	Sierra Engarcerán	La Serra d'en Galceran	Q1635361	municipality	province	12	seed.es_admin_municipality
municipality	12106	Soneja	Soneja	Q1645719	municipality	province	12	seed.es_admin_municipality
municipality	12107	Sot de Ferrer	Sot de Ferrer	Q1766245	municipality	province	12	seed.es_admin_municipality
municipality	12108	Suera/Sueras	Suera / Sueras	Q1766238	municipality	province	12	seed.es_admin_municipality
municipality	12109	Tales	Tales	Q1944909	municipality	province	12	seed.es_admin_municipality
municipality	12110	Teresa	Teresa	Q1995185	municipality	province	12	seed.es_admin_municipality
municipality	12111	Tírig	Tírig	Q1983287	municipality	province	12	seed.es_admin_municipality
municipality	12112	Todolella	La Todolella	Q1766256	municipality	province	12	seed.es_admin_municipality
municipality	12113	Toga	Toga	Q1992572	municipality	province	12	seed.es_admin_municipality
municipality	12114	Torás	Torás	Q1983317	municipality	province	12	seed.es_admin_municipality
municipality	12115	Toro, El	El Toro	Q1635936	municipality	province	12	seed.es_admin_municipality
municipality	12116	Torralba del Pinar	Torralba del Pinar	Q1646877	municipality	province	12	seed.es_admin_municipality
municipality	12117	Torreblanca	Torreblanca	Q1635372	municipality	province	12	seed.es_admin_municipality
municipality	12118	Torrechiva	Torrechiva	Q1765434	municipality	province	12	seed.es_admin_municipality
municipality	12119	Torre d'en Besora, la	La Torre d'en Besora	Q1769731	municipality	province	12	seed.es_admin_municipality
municipality	12120	Torre d'en Doménec, la	La Torre d'en Doménec	Q1646184	municipality	province	12	seed.es_admin_municipality
municipality	12121	Traiguera	Traiguera	Q1645728	municipality	province	12	seed.es_admin_municipality
municipality	12122	Useres, les/Useras	Les Useres	Q1983352	municipality	province	12	seed.es_admin_municipality
municipality	12123	Vallat	Vallat	Q1767475	municipality	province	12	seed.es_admin_municipality
municipality	12124	Vall d'Alba	Vall d'Alba	Q1646881	municipality	province	12	seed.es_admin_municipality
municipality	12125	Vall de Almonacid	Vall de Almonacid	Q780982	municipality	province	12	seed.es_admin_municipality
municipality	12126	Vall d'Uixó, la	La Vall d'Uixó	Q1637512	municipality	province	12	seed.es_admin_municipality
municipality	12127	Vallibona	Vallibona	Q1767567	municipality	province	12	seed.es_admin_municipality
municipality	12128	Vilafamés	Vilafamés	Q1116829	municipality	province	12	seed.es_admin_municipality
municipality	12129	Vilafranca/Villafranca del Cid	Vilafranca / Villafranca del Cid	Q537017	municipality	province	12	seed.es_admin_municipality
municipality	12130	Villahermosa del Río	Villahermosa del Río	Q605274	municipality	province	12	seed.es_admin_municipality
municipality	12131	Villamalur	Villamalur	Q1766516	municipality	province	12	seed.es_admin_municipality
municipality	12132	Vilanova d'Alcolea	Vilanova d'Alcolea	Q1646170	municipality	province	12	seed.es_admin_municipality
municipality	12133	Villanueva de Viver	Villanueva de Viver	Q1646187	municipality	province	12	seed.es_admin_municipality
municipality	12134	Vilar de Canes	Vilar de Canes	Q1767537	municipality	province	12	seed.es_admin_municipality
municipality	12135	Vila-real	Villarreal	Q12292	municipality	province	12	seed.es_admin_municipality
municipality	12136	Vilavella, la	La Vilavella	Q1768916	municipality	province	12	seed.es_admin_municipality
municipality	12137	Villores	Villores	Q1767507	municipality	province	12	seed.es_admin_municipality
municipality	12138	Vinaròs	Vinaròs	Q917888	municipality	province	12	seed.es_admin_municipality
municipality	12139	Vistabella del Maestrat	Vistabella del Maestrat	Q1767446	municipality	province	12	seed.es_admin_municipality
municipality	12140	Viver	Viver	Q47544	municipality	province	12	seed.es_admin_municipality
municipality	12141	Zorita del Maestrazgo	Zorita del Maestrazgo	Q1901668	municipality	province	12	seed.es_admin_municipality
municipality	12142	Zucaina	Zucaina	Q1766532	municipality	province	12	seed.es_admin_municipality
municipality	12901	Alqueries, les/Alquerías del Niño Perdido	Les Alqueries	Q1646869	municipality	province	12	seed.es_admin_municipality
municipality	12902	Sant Joan de Moró	Sant Joan de Moró	Q627890	municipality	province	12	seed.es_admin_municipality
municipality	13001	Abenójar	Abenójar	Q1614505	municipality	province	13	seed.es_admin_municipality
municipality	13002	Agudo	Agudo	Q1632598	municipality	province	13	seed.es_admin_municipality
municipality	13003	Alamillo	Alamillo	Q1631889	municipality	province	13	seed.es_admin_municipality
municipality	13004	Albaladejo	Albaladejo	Q1632628	municipality	province	13	seed.es_admin_municipality
municipality	13005	Alcázar de San Juan	Alcázar de San Juan	Q679269	municipality	province	13	seed.es_admin_municipality
municipality	13006	Alcoba	Alcoba	Q1658775	municipality	province	13	seed.es_admin_municipality
municipality	13007	Alcolea de Calatrava	Alcolea de Calatrava	Q645974	municipality	province	13	seed.es_admin_municipality
municipality	13008	Alcubillas	Alcubillas	Q1632937	municipality	province	13	seed.es_admin_municipality
municipality	13009	Aldea del Rey	Aldea del Rey	Q579584	municipality	province	13	seed.es_admin_municipality
municipality	13010	Alhambra	Alhambra	Q1614490	municipality	province	13	seed.es_admin_municipality
municipality	13011	Almadén	Almadén	Q465085	municipality	province	13	seed.es_admin_municipality
municipality	13012	Almadenejos	Almadenejos	Q1644863	municipality	province	13	seed.es_admin_municipality
municipality	13013	Almagro	Almagro	Q752280	municipality	province	13	seed.es_admin_municipality
municipality	13014	Almedina	Almedina	Q1632986	municipality	province	13	seed.es_admin_municipality
municipality	13015	Almodóvar del Campo	Almodóvar del Campo	Q1631896	municipality	province	13	seed.es_admin_municipality
municipality	13016	Almuradiel	Almuradiel	Q1632554	municipality	province	13	seed.es_admin_municipality
municipality	13017	Anchuras	Anchuras	Q920865	municipality	province	13	seed.es_admin_municipality
municipality	13018	Arenas de San Juan	Arenas de San Juan	Q1631935	municipality	province	13	seed.es_admin_municipality
municipality	13019	Argamasilla de Alba	Argamasilla de Alba	Q1632537	municipality	province	13	seed.es_admin_municipality
municipality	13020	Argamasilla de Calatrava	Argamasilla de Calatrava	Q1631995	municipality	province	13	seed.es_admin_municipality
municipality	13021	Arroba de los Montes	Arroba de los Montes	Q1616809	municipality	province	13	seed.es_admin_municipality
municipality	13022	Ballesteros de Calatrava	Ballesteros de Calatrava	Q953205	municipality	province	13	seed.es_admin_municipality
municipality	13023	Bolaños de Calatrava	Bolaños de Calatrava	Q1613546	municipality	province	13	seed.es_admin_municipality
municipality	13024	Brazatortas	Brazatortas	Q1631975	municipality	province	13	seed.es_admin_municipality
municipality	13025	Cabezarados	Cabezarados	Q1644839	municipality	province	13	seed.es_admin_municipality
municipality	13026	Cabezarrubias del Puerto	Cabezarrubias del Puerto	Q728609	municipality	province	13	seed.es_admin_municipality
municipality	13027	Calzada de Calatrava	Calzada de Calatrava	Q921414	municipality	province	13	seed.es_admin_municipality
municipality	13028	Campo de Criptana	Campo de Criptana	Q681080	municipality	province	13	seed.es_admin_municipality
municipality	13029	Cañada de Calatrava	Cañada de Calatrava	Q1658003	municipality	province	13	seed.es_admin_municipality
municipality	13030	Caracuel de Calatrava	Caracuel de Calatrava	Q1645918	municipality	province	13	seed.es_admin_municipality
municipality	13031	Carrión de Calatrava	Carrión de Calatrava	Q1614497	municipality	province	13	seed.es_admin_municipality
municipality	13032	Carrizosa	Carrizosa	Q1642284	municipality	province	13	seed.es_admin_municipality
municipality	13033	Castellar de Santiago	Castellar de Santiago	Q1644848	municipality	province	13	seed.es_admin_municipality
municipality	13034	Ciudad Real	Ciudad Real	Q15093	municipality	province	13	seed.es_admin_municipality
municipality	13035	Corral de Calatrava	Corral de Calatrava	Q1644258	municipality	province	13	seed.es_admin_municipality
municipality	13036	Cortijos, Los	Los Cortijos	Q1642127	municipality	province	13	seed.es_admin_municipality
municipality	13037	Cózar	Cózar	Q659398	municipality	province	13	seed.es_admin_municipality
municipality	13038	Chillón	Chillón	Q1631224	municipality	province	13	seed.es_admin_municipality
municipality	13039	Daimiel	Daimiel	Q1631261	municipality	province	13	seed.es_admin_municipality
municipality	13040	Fernán Caballero	Fernán Caballero	Q1983190	municipality	province	13	seed.es_admin_municipality
municipality	13041	Fontanarejo	Fontanarejo	Q1658056	municipality	province	13	seed.es_admin_municipality
municipality	13042	Fuencaliente	Fuencaliente	Q1632151	municipality	province	13	seed.es_admin_municipality
municipality	13043	Fuenllana	Fuenllana	Q1642185	municipality	province	13	seed.es_admin_municipality
municipality	13044	Fuente el Fresno	Fuente el Fresno	Q1642113	municipality	province	13	seed.es_admin_municipality
municipality	13045	Granátula de Calatrava	Granátula de Calatrava	Q1642258	municipality	province	13	seed.es_admin_municipality
municipality	13046	Guadalmez	Guadalmez	Q588228	municipality	province	13	seed.es_admin_municipality
municipality	13047	Herencia	Herencia	Q1632508	municipality	province	13	seed.es_admin_municipality
municipality	13048	Hinojosas de Calatrava	Hinojosas de Calatrava	Q1751972	municipality	province	13	seed.es_admin_municipality
municipality	13049	Horcajo de los Montes	Horcajo de los Montes	Q1642272	municipality	province	13	seed.es_admin_municipality
municipality	13050	Labores, Las	Las Labores	Q1644968	municipality	province	13	seed.es_admin_municipality
municipality	13051	Luciana	Luciana	Q1632160	municipality	province	13	seed.es_admin_municipality
municipality	13052	Malagón	Malagón	Q1613270	municipality	province	13	seed.es_admin_municipality
municipality	13053	Manzanares	Manzanares	Q1372697	municipality	province	13	seed.es_admin_municipality
municipality	13054	Membrilla	Membrilla	Q1642197	municipality	province	13	seed.es_admin_municipality
municipality	13055	Mestanza	Mestanza	Q1658049	municipality	province	13	seed.es_admin_municipality
municipality	13056	Miguelturra	Miguelturra	Q1632172	municipality	province	13	seed.es_admin_municipality
municipality	13057	Montiel	Montiel	Q1610078	municipality	province	13	seed.es_admin_municipality
municipality	13058	Moral de Calatrava	Moral de Calatrava	Q1644456	municipality	province	13	seed.es_admin_municipality
municipality	13059	Navalpino	Navalpino	Q1657975	municipality	province	13	seed.es_admin_municipality
municipality	13060	Navas de Estena	Navas de Estena	Q1752010	municipality	province	13	seed.es_admin_municipality
municipality	13061	Pedro Muñoz	Pedro Muñoz	Q910402	municipality	province	13	seed.es_admin_municipality
municipality	13062	Picón	Picón	Q1657853	municipality	province	13	seed.es_admin_municipality
municipality	13063	Piedrabuena	Piedrabuena	Q1631293	municipality	province	13	seed.es_admin_municipality
municipality	13064	Poblete	Poblete	Q1642159	municipality	province	13	seed.es_admin_municipality
municipality	13065	Porzuna	Porzuna	Q1643639	municipality	province	13	seed.es_admin_municipality
municipality	13066	Pozuelo de Calatrava	Pozuelo de Calatrava	Q644491	municipality	province	13	seed.es_admin_municipality
municipality	13067	Pozuelos de Calatrava, Los	Los Pozuelos de Calatrava	Q1658747	municipality	province	13	seed.es_admin_municipality
municipality	13068	Puebla de Don Rodrigo	Puebla de Don Rodrigo	Q1632588	municipality	province	13	seed.es_admin_municipality
municipality	13069	Puebla del Príncipe	Puebla del Príncipe	Q1643644	municipality	province	13	seed.es_admin_municipality
municipality	13070	Puerto Lápice	Puerto Lápice	Q1630316	municipality	province	13	seed.es_admin_municipality
municipality	13071	Puertollano	Puertollano	Q215822	municipality	province	13	seed.es_admin_municipality
municipality	13072	Retuerta del Bullaque	Retuerta del Bullaque	Q268999	municipality	province	13	seed.es_admin_municipality
municipality	13073	Saceruela	Saceruela	Q1657948	municipality	province	13	seed.es_admin_municipality
municipality	13074	San Carlos del Valle	San Carlos del Valle	Q1628769	municipality	province	13	seed.es_admin_municipality
municipality	13075	San Lorenzo de Calatrava	San Lorenzo de Calatrava	Q1658014	municipality	province	13	seed.es_admin_municipality
municipality	13076	Santa Cruz de los Cáñamos	Santa Cruz de los Cáñamos	Q948096	municipality	province	13	seed.es_admin_municipality
municipality	13077	Santa Cruz de Mudela	Santa Cruz de Mudela	Q958776	municipality	province	13	seed.es_admin_municipality
municipality	13078	Socuéllamos	Socuéllamos	Q1614556	municipality	province	13	seed.es_admin_municipality
municipality	13079	Solana, La	La Solana	Q1607352	municipality	province	13	seed.es_admin_municipality
municipality	13080	Solana del Pino	Solana del Pino	Q1658741	municipality	province	13	seed.es_admin_municipality
municipality	13081	Terrinches	Terrinches	Q1657914	municipality	province	13	seed.es_admin_municipality
municipality	13082	Tomelloso	Tomelloso	Q820229	municipality	province	13	seed.es_admin_municipality
municipality	13083	Torralba de Calatrava	Torralba de Calatrava	Q928368	municipality	province	13	seed.es_admin_municipality
municipality	13084	Torre de Juan Abad	Torre de Juan Abad	Q1640790	municipality	province	13	seed.es_admin_municipality
municipality	13085	Torrenueva	Torrenueva	Q1628417	municipality	province	13	seed.es_admin_municipality
municipality	13086	Valdemanco del Esteras	Valdemanco del Esteras	Q1751983	municipality	province	13	seed.es_admin_municipality
municipality	13087	Valdepeñas	Valdepeñas	Q898563	municipality	province	13	seed.es_admin_municipality
municipality	13088	Valenzuela de Calatrava	Valenzuela de Calatrava	Q1657961	municipality	province	13	seed.es_admin_municipality
municipality	13089	Villahermosa	Villahermosa	Q860261	municipality	province	13	seed.es_admin_municipality
municipality	13090	Villamanrique	Villamanrique	Q1641411	municipality	province	13	seed.es_admin_municipality
municipality	13091	Villamayor de Calatrava	Villamayor de Calatrava	Q1766526	municipality	province	13	seed.es_admin_municipality
municipality	13092	Villanueva de la Fuente	Villanueva de la Fuente	Q1642043	municipality	province	13	seed.es_admin_municipality
municipality	13093	Villanueva de los Infantes	Villanueva de los Infantes, Ciudad Real	Q768433	municipality	province	13	seed.es_admin_municipality
municipality	13094	Villanueva de San Carlos	Villanueva de San Carlos	Q1658066	municipality	province	13	seed.es_admin_municipality
municipality	13095	Villar del Pozo	Villar del Pozo	Q1658045	municipality	province	13	seed.es_admin_municipality
municipality	13096	Villarrubia de los Ojos	Villarrubia de los Ojos	Q1641422	municipality	province	13	seed.es_admin_municipality
municipality	13097	Villarta de San Juan	Villarta de San Juan	Q1641398	municipality	province	13	seed.es_admin_municipality
municipality	13098	Viso del Marqués	Viso del Marqués	Q1641553	municipality	province	13	seed.es_admin_municipality
municipality	13901	Robledo, El	El Robledo	Q643808	municipality	province	13	seed.es_admin_municipality
municipality	13902	Ruidera	Ruidera	Q1657922	municipality	province	13	seed.es_admin_municipality
municipality	13903	Arenales de San Gregorio	Arenales de San Gregorio	Q533905	municipality	province	13	seed.es_admin_municipality
municipality	13904	Llanos del Caudillo	Llanos del Caudillo	Q585451	municipality	province	13	seed.es_admin_municipality
municipality	14001	Adamuz	Adamuz	Q794492	municipality	province	14	seed.es_admin_municipality
municipality	14002	Aguilar de la Frontera	Aguilar de la Frontera	Q854444	municipality	province	14	seed.es_admin_municipality
municipality	14003	Alcaracejos	Alcaracejos	Q854490	municipality	province	14	seed.es_admin_municipality
municipality	14004	Almedinilla	Almedinilla	Q854412	municipality	province	14	seed.es_admin_municipality
municipality	14005	Almodóvar del Río	Almodóvar del Río	Q854424	municipality	province	14	seed.es_admin_municipality
municipality	14006	Añora	Añora	Q854390	municipality	province	14	seed.es_admin_municipality
municipality	14007	Baena	Baena	Q854403	municipality	province	14	seed.es_admin_municipality
municipality	14008	Belalcázar	Belalcázar	Q854373	municipality	province	14	seed.es_admin_municipality
municipality	14009	Belmez	Belmez	Q970766	municipality	province	14	seed.es_admin_municipality
municipality	14010	Benamejí	Benamejí	Q975728	municipality	province	14	seed.es_admin_municipality
municipality	14011	Blázquez, Los	Los Blázquez	Q967365	municipality	province	14	seed.es_admin_municipality
municipality	14012	Bujalance	Bujalance	Q975711	municipality	province	14	seed.es_admin_municipality
municipality	14013	Cabra	Cabra	Q927931	municipality	province	14	seed.es_admin_municipality
municipality	14014	Cañete de las Torres	Cañete de las Torres	Q1447425	municipality	province	14	seed.es_admin_municipality
municipality	14015	Carcabuey	Carcabuey	Q842679	municipality	province	14	seed.es_admin_municipality
municipality	14016	Cardeña	Cardeña	Q1645727	municipality	province	14	seed.es_admin_municipality
municipality	14017	Carlota, La	La Carlota	Q749022	municipality	province	14	seed.es_admin_municipality
municipality	14018	Carpio, El	El Carpio	Q1448408	municipality	province	14	seed.es_admin_municipality
municipality	14019	Castro del Río	Castro del Río	Q1447412	municipality	province	14	seed.es_admin_municipality
municipality	14020	Conquista	Conquista	Q1616129	municipality	province	14	seed.es_admin_municipality
municipality	14021	Córdoba	Córdoba	Q5818	municipality	province	14	seed.es_admin_municipality
municipality	14022	Doña Mencía	Doña Mencía	Q1406756	municipality	province	14	seed.es_admin_municipality
municipality	14023	Dos Torres	Dos Torres	Q1373904	municipality	province	14	seed.es_admin_municipality
municipality	14024	Encinas Reales	Encinas Reales	Q1444282	municipality	province	14	seed.es_admin_municipality
municipality	14025	Espejo	Espejo	Q675298	municipality	province	14	seed.es_admin_municipality
municipality	14026	Espiel	Espiel	Q1447434	municipality	province	14	seed.es_admin_municipality
municipality	14027	Fernán-Núñez	Fernán Núñez	Q1617311	municipality	province	14	seed.es_admin_municipality
municipality	14028	Fuente la Lancha	Fuente la Lancha	Q1447648	municipality	province	14	seed.es_admin_municipality
municipality	14029	Fuente Obejuna	Fuente Obejuna	Q1443636	municipality	province	14	seed.es_admin_municipality
municipality	14030	Fuente Palmera	Fuente Palmera	Q1443622	municipality	province	14	seed.es_admin_municipality
municipality	14031	Fuente-Tójar	Fuente-Tójar	Q339790	municipality	province	14	seed.es_admin_municipality
municipality	14032	Granjuela, La	La Granjuela	Q1443651	municipality	province	14	seed.es_admin_municipality
municipality	14033	Guadalcázar	Guadalcázar	Q854460	municipality	province	14	seed.es_admin_municipality
municipality	14034	Guijo, El	El Guijo	Q1451119	municipality	province	14	seed.es_admin_municipality
municipality	14035	Hinojosa del Duque	Hinojosa del Duque	Q657396	municipality	province	14	seed.es_admin_municipality
municipality	14036	Hornachuelos	Hornachuelos	Q1443790	municipality	province	14	seed.es_admin_municipality
municipality	14037	Iznájar	Iznájar	Q904793	municipality	province	14	seed.es_admin_municipality
municipality	14038	Lucena	Lucena	Q504598	municipality	province	14	seed.es_admin_municipality
municipality	14039	Luque	Luque	Q986552	municipality	province	14	seed.es_admin_municipality
municipality	14040	Montalbán de Córdoba	Montalbán de Córdoba	Q1443804	municipality	province	14	seed.es_admin_municipality
municipality	14041	Montemayor	Montemayor	Q1606495	municipality	province	14	seed.es_admin_municipality
municipality	14042	Montilla	Montilla	Q13156	municipality	province	14	seed.es_admin_municipality
municipality	14043	Montoro	Montoro	Q1375851	municipality	province	14	seed.es_admin_municipality
municipality	14044	Monturque	Monturque	Q959284	municipality	province	14	seed.es_admin_municipality
municipality	14045	Moriles	Moriles	Q1406673	municipality	province	14	seed.es_admin_municipality
municipality	14046	Nueva Carteya	Nueva Carteya	Q1406692	municipality	province	14	seed.es_admin_municipality
municipality	14047	Obejo	Obejo	Q1451125	municipality	province	14	seed.es_admin_municipality
municipality	14048	Palenciana	Palenciana	Q1444270	municipality	province	14	seed.es_admin_municipality
municipality	14049	Palma del Río	Palma del Río	Q1372714	municipality	province	14	seed.es_admin_municipality
municipality	14050	Pedro Abad	Pedro Abad	Q828568	municipality	province	14	seed.es_admin_municipality
municipality	14051	Pedroche	Pedroche	Q1447333	municipality	province	14	seed.es_admin_municipality
municipality	14052	Peñarroya-Pueblonuevo	Peñarroya-Pueblonuevo	Q1406749	municipality	province	14	seed.es_admin_municipality
municipality	14053	Posadas	Posadas	Q818312	municipality	province	14	seed.es_admin_municipality
municipality	14054	Pozoblanco	Pozoblanco	Q820240	municipality	province	14	seed.es_admin_municipality
municipality	14055	Priego de Córdoba	Priego de Córdoba	Q301437	municipality	province	14	seed.es_admin_municipality
municipality	14056	Puente Genil	Puente Genil	Q589053	municipality	province	14	seed.es_admin_municipality
municipality	14057	Rambla, La	La Rambla	Q1645517	municipality	province	14	seed.es_admin_municipality
municipality	14058	Rute	Rute	Q592982	municipality	province	14	seed.es_admin_municipality
municipality	14059	San Sebastián de los Ballesteros	San Sebastián de los Ballesteros	Q1613327	municipality	province	14	seed.es_admin_municipality
municipality	14060	Santaella	Santaella	Q970749	municipality	province	14	seed.es_admin_municipality
municipality	14061	Santa Eufemia	Santa Eufemia	Q1750943	municipality	province	14	seed.es_admin_municipality
municipality	14062	Torrecampo	Torrecampo	Q975665	municipality	province	14	seed.es_admin_municipality
municipality	14063	Valenzuela	Valenzuela	Q586705	municipality	province	14	seed.es_admin_municipality
municipality	14064	Valsequillo	Valsequillo	Q975678	municipality	province	14	seed.es_admin_municipality
municipality	14065	Victoria, La	La Victoria	Q970724	municipality	province	14	seed.es_admin_municipality
municipality	14066	Villa del Río	Villa del Río	Q970738	municipality	province	14	seed.es_admin_municipality
municipality	14067	Villafranca de Córdoba	Villafranca de Córdoba	Q546596	municipality	province	14	seed.es_admin_municipality
municipality	14068	Villaharta	Villaharta	Q612826	municipality	province	14	seed.es_admin_municipality
municipality	14069	Villanueva de Córdoba	Villanueva de Córdoba	Q879493	municipality	province	14	seed.es_admin_municipality
municipality	14070	Villanueva del Duque	Villanueva del Duque	Q878608	municipality	province	14	seed.es_admin_municipality
municipality	14071	Villanueva del Rey	Villanueva del Rey	Q879487	municipality	province	14	seed.es_admin_municipality
municipality	14072	Villaralto	Villaralto	Q878593	municipality	province	14	seed.es_admin_municipality
municipality	14073	Villaviciosa de Córdoba	Villaviciosa de Córdoba	Q878655	municipality	province	14	seed.es_admin_municipality
municipality	14074	Viso, El	El Viso	Q879483	municipality	province	14	seed.es_admin_municipality
municipality	14075	Zuheros	Zuheros	Q228599	municipality	province	14	seed.es_admin_municipality
municipality	14901	Fuente Carreteros	Fuente Carreteros	Q576030	municipality	province	14	seed.es_admin_municipality
municipality	14902	Guijarrosa, La	La Guijarrosa	Q5963722	municipality	province	14	seed.es_admin_municipality
municipality	15001	Abegondo	Abegondo	Q318323	municipality	province	15	seed.es_admin_municipality
municipality	15002	Ames	Ames	Q1353997	municipality	province	15	seed.es_admin_municipality
municipality	15003	Aranga	Aranga	Q1113417	municipality	province	15	seed.es_admin_municipality
municipality	15004	Ares	Ares	Q17416	municipality	province	15	seed.es_admin_municipality
municipality	15005	Arteixo	Arteixo	Q996161	municipality	province	15	seed.es_admin_municipality
municipality	15006	Arzúa	Arzúa	Q651676	municipality	province	15	seed.es_admin_municipality
municipality	15007	Baña, A	A Baña	Q1183411	municipality	province	15	seed.es_admin_municipality
municipality	15008	Bergondo	Bergondo	Q644018	municipality	province	15	seed.es_admin_municipality
municipality	15009	Betanzos	Betanzos	Q671341	municipality	province	15	seed.es_admin_municipality
municipality	15010	Boimorto	Boimorto	Q692787	municipality	province	15	seed.es_admin_municipality
municipality	15011	Boiro	Boiro	Q735282	municipality	province	15	seed.es_admin_municipality
municipality	15012	Boqueixón	Boqueixón	Q1369014	municipality	province	15	seed.es_admin_municipality
municipality	15013	Brión	Brión	Q1615466	municipality	province	15	seed.es_admin_municipality
municipality	15014	Cabana de Bergantiños	Cabana de Bergantiños	Q1368763	municipality	province	15	seed.es_admin_municipality
municipality	15015	Cabanas	Cabanas	Q974129	municipality	province	15	seed.es_admin_municipality
municipality	15016	Camariñas	Camariñas	Q1373985	municipality	province	15	seed.es_admin_municipality
municipality	15017	Cambre	Cambre	Q1113375	municipality	province	15	seed.es_admin_municipality
municipality	15018	Capela, A	A Capela	Q581926	municipality	province	15	seed.es_admin_municipality
municipality	15019	Carballo	Carballo	Q166137	municipality	province	15	seed.es_admin_municipality
municipality	15020	Carnota	Carnota	Q1368813	municipality	province	15	seed.es_admin_municipality
municipality	15021	Carral	Carral	Q601352	municipality	province	15	seed.es_admin_municipality
municipality	15022	Cedeira	Cedeira	Q1113395	municipality	province	15	seed.es_admin_municipality
municipality	15023	Cee	Cee	Q988707	municipality	province	15	seed.es_admin_municipality
municipality	15024	Cerceda	Cerceda	Q1369070	municipality	province	15	seed.es_admin_municipality
municipality	15025	Cerdido	Cerdido	Q678870	municipality	province	15	seed.es_admin_municipality
municipality	15027	Coirós	Coirós	Q527259	municipality	province	15	seed.es_admin_municipality
municipality	15028	Corcubión	Corcubión	Q581367	municipality	province	15	seed.es_admin_municipality
municipality	15029	Coristanco	Coristanco	Q1369028	municipality	province	15	seed.es_admin_municipality
municipality	15030	Coruña, A	A Coruña	Q8757	municipality	province	15	seed.es_admin_municipality
municipality	15031	Culleredo	Culleredo	Q1113450	municipality	province	15	seed.es_admin_municipality
municipality	15032	Curtis	Curtis	Q1373939	municipality	province	15	seed.es_admin_municipality
municipality	15033	Dodro	Dodro	Q1368913	municipality	province	15	seed.es_admin_municipality
municipality	15034	Dumbría	Dumbría	Q549319	municipality	province	15	seed.es_admin_municipality
municipality	15035	Fene	Fene	Q1374025	municipality	province	15	seed.es_admin_municipality
municipality	15036	Ferrol	Ferrol	Q485329	municipality	province	15	seed.es_admin_municipality
municipality	15037	Fisterra	Fisterra	Q732090	municipality	province	15	seed.es_admin_municipality
municipality	15038	Frades	Frades	Q1616172	municipality	province	15	seed.es_admin_municipality
municipality	15039	Irixoa	Irixoa	Q1620170	municipality	province	15	seed.es_admin_municipality
municipality	15040	Laxe	Laxe	Q1620185	municipality	province	15	seed.es_admin_municipality
municipality	15041	Laracha, A	A Laracha	Q924043	municipality	province	15	seed.es_admin_municipality
municipality	15042	Lousame	Lousame	Q1450842	municipality	province	15	seed.es_admin_municipality
municipality	15043	Malpica de Bergantiños	Malpica de Bergantiños	Q596761	municipality	province	15	seed.es_admin_municipality
municipality	15044	Mañón	Mañón	Q613832	municipality	province	15	seed.es_admin_municipality
municipality	15045	Mazaricos	Mazaricos	Q1442814	municipality	province	15	seed.es_admin_municipality
municipality	15046	Melide	Melide, A Coruña	Q912514	municipality	province	15	seed.es_admin_municipality
municipality	15047	Mesía	Mesía	Q1606528	municipality	province	15	seed.es_admin_municipality
municipality	15048	Miño	Miño	Q1616112	municipality	province	15	seed.es_admin_municipality
municipality	15049	Moeche	Moeche	Q1442682	municipality	province	15	seed.es_admin_municipality
municipality	15050	Monfero	Monfero	Q1442860	municipality	province	15	seed.es_admin_municipality
municipality	15051	Mugardos	Mugardos	Q1442847	municipality	province	15	seed.es_admin_municipality
municipality	15052	Muxía	Muxía	Q512940	municipality	province	15	seed.es_admin_municipality
municipality	15053	Muros	Muros	Q578957	municipality	province	15	seed.es_admin_municipality
municipality	15054	Narón	Narón	Q1368896	municipality	province	15	seed.es_admin_municipality
municipality	15055	Neda	Neda	Q1635664	municipality	province	15	seed.es_admin_municipality
municipality	15056	Negreira	Negreira	Q840787	municipality	province	15	seed.es_admin_municipality
municipality	15057	Noia	Noia	Q818601	municipality	province	15	seed.es_admin_municipality
municipality	15058	Oleiros	Oleiros	Q688611	municipality	province	15	seed.es_admin_municipality
municipality	15059	Ordes	Ordes	Q1442661	municipality	province	15	seed.es_admin_municipality
municipality	15060	Oroso	Oroso	Q924131	municipality	province	15	seed.es_admin_municipality
municipality	15061	Ortigueira	Ortigueira	Q1375842	municipality	province	15	seed.es_admin_municipality
municipality	15062	Outes	Serra de Outes	Q936870	municipality	province	15	seed.es_admin_municipality
municipality	15064	Paderne	Paderne, A Coruña	Q426243	municipality	province	15	seed.es_admin_municipality
municipality	15065	Padrón	Padrón	Q500494	municipality	province	15	seed.es_admin_municipality
municipality	15066	Pino, O	O Pino	Q841313	municipality	province	15	seed.es_admin_municipality
municipality	15067	Pobra do Caramiñal, A	A Pobra do Caramiñal	Q300525	municipality	province	15	seed.es_admin_municipality
municipality	15068	Ponteceso	Ponteceso	Q1450823	municipality	province	15	seed.es_admin_municipality
municipality	15069	Pontedeume	Pontedeume	Q765283	municipality	province	15	seed.es_admin_municipality
municipality	15070	Pontes de García Rodríguez, As	As Pontes de García Rodríguez	Q1442761	municipality	province	15	seed.es_admin_municipality
