admin_code	display_name	territory_wikidata_id	parent_kreis_code	source
07340201	Althornbach	Q441106	07340	seed.de_admin_municipality
07340202	Battweiler	Q566917	07340	seed.de_admin_municipality
07340203	Bechhofen	Q654568	07340	seed.de_admin_municipality
07340204	Biedershausen	Q566750	07340	seed.de_admin_municipality
07340205	Bottenbach	Q555231	07340	seed.de_admin_municipality
07340206	Contwig	Q567847	07340	seed.de_admin_municipality
07340207	Dellfeld	Q567723	07340	seed.de_admin_municipality
07340208	Dietrichingen	Q566926	07340	seed.de_admin_municipality
07340209	Großbundenbach	Q653283	07340	seed.de_admin_municipality
07340210	Großsteinhausen	Q550562	07340	seed.de_admin_municipality
07340211	Hornbach	Q628147	07340	seed.de_admin_municipality
07340212	Käshofen	Q652163	07340	seed.de_admin_municipality
07340213	Kleinbundenbach	Q567176	07340	seed.de_admin_municipality
07340214	Kleinsteinhausen	Q567204	07340	seed.de_admin_municipality
07340215	Knopp-Labach	Q566738	07340	seed.de_admin_municipality
07340216	Krähenberg	Q653088	07340	seed.de_admin_municipality
07340217	Maßweiler	Q565765	07340	seed.de_admin_municipality
07340218	Mauschbach	Q566940	07340	seed.de_admin_municipality
07340219	Obernheim-Kirchenarnbach	Q247000	07340	seed.de_admin_municipality
07340220	Reifenberg	Q141629	07340	seed.de_admin_municipality
07340221	Riedelberg	Q566915	07340	seed.de_admin_municipality
07340222	Rieschweiler-Mühlbach	Q22985	07340	seed.de_admin_municipality
07340223	Rosenkopf	Q652076	07340	seed.de_admin_municipality
07340224	Schmitshausen	Q653195	07340	seed.de_admin_municipality
07340225	Wallhalben	Q627653	07340	seed.de_admin_municipality
07340226	Walshausen	Q566976	07340	seed.de_admin_municipality
07340227	Wiesbach	Q566901	07340	seed.de_admin_municipality
07340228	Winterbach (Pfalz)	Q679349	07340	seed.de_admin_municipality
07340501	Bruchweiler-Bärenbach	Q565248	07340	seed.de_admin_municipality
07340502	Bundenthal	Q565856	07340	seed.de_admin_municipality
08111000	Stuttgart	Q1022	08111	seed.de_admin_municipality
08115001	Aidlingen	Q404053	08115	seed.de_admin_municipality
08115002	Altdorf	Q435187	08115	seed.de_admin_municipality
08115003	Böblingen	Q6931	08115	seed.de_admin_municipality
08115004	Bondorf	Q200744	08115	seed.de_admin_municipality
08115010	Deckenpfronn	Q506788	08115	seed.de_admin_municipality
08115013	Ehningen	Q314758	08115	seed.de_admin_municipality
08115015	Gärtringen	Q550684	08115	seed.de_admin_municipality
08115016	Gäufelden	Q538579	08115	seed.de_admin_municipality
08115021	Herrenberg	Q16100	08115	seed.de_admin_municipality
08115022	Hildrizhausen	Q550689	08115	seed.de_admin_municipality
08115024	Holzgerlingen	Q527883	08115	seed.de_admin_municipality
08115028	Leonberg	Q7010	08115	seed.de_admin_municipality
08115029	Magstadt	Q557651	08115	seed.de_admin_municipality
08115034	Mötzingen	Q550627	08115	seed.de_admin_municipality
08115037	Nufringen	Q557825	08115	seed.de_admin_municipality
08115041	Renningen	Q550676	08115	seed.de_admin_municipality
08115042	Rutesheim	Q538643	08115	seed.de_admin_municipality
08115044	Schönaich	Q557816	08115	seed.de_admin_municipality
08115045	Sindelfingen	Q4019	08115	seed.de_admin_municipality
08115046	Steinenbronn	Q557784	08115	seed.de_admin_municipality
08115048	Waldenbuch	Q515637	08115	seed.de_admin_municipality
08115050	Weil der Stadt	Q505147	08115	seed.de_admin_municipality
08115051	Weil im Schönbuch	Q527674	08115	seed.de_admin_municipality
08115052	Weissach	Q520383	08115	seed.de_admin_municipality
08115053	Jettingen	Q535766	08115	seed.de_admin_municipality
08115054	Grafenau	Q557768	08115	seed.de_admin_municipality
08116004	Altbach	Q80539	08116	seed.de_admin_municipality
08116005	Altdorf	Q81185	08116	seed.de_admin_municipality
08116006	Altenriet	Q81102	08116	seed.de_admin_municipality
08116007	Baltmannsweiler	Q80464	08116	seed.de_admin_municipality
08116008	Bempflingen	Q80483	08116	seed.de_admin_municipality
08116011	Beuren	Q80725	08116	seed.de_admin_municipality
08116012	Bissingen an der Teck	Q80496	08116	seed.de_admin_municipality
08116014	Deizisau	Q80552	08116	seed.de_admin_municipality
08116015	Denkendorf	Q80809	08116	seed.de_admin_municipality
08116016	Dettingen unter Teck	Q81724	08116	seed.de_admin_municipality
08116018	Erkenbrechtsweiler	Q80494	08116	seed.de_admin_municipality
08116019	Esslingen am Neckar	Q3786	08116	seed.de_admin_municipality
08116020	Frickenhausen	Q80487	08116	seed.de_admin_municipality
08116022	Großbettlingen	Q83220	08116	seed.de_admin_municipality
08116027	Hochdorf	Q81277	08116	seed.de_admin_municipality
08116029	Holzmaden	Q80654	08116	seed.de_admin_municipality
08116033	Kirchheim unter Teck	Q14866	08116	seed.de_admin_municipality
08116035	Köngen	Q80644	08116	seed.de_admin_municipality
08116036	Kohlberg	Q81686	08116	seed.de_admin_municipality
08116037	Lichtenwald	Q80633	08116	seed.de_admin_municipality
08116041	Neckartailfingen	Q81642	08116	seed.de_admin_municipality
08116042	Neckartenzlingen	Q80659	08116	seed.de_admin_municipality
08116043	Neidlingen	Q80649	08116	seed.de_admin_municipality
08116046	Neuffen	Q82520	08116	seed.de_admin_municipality
08116047	Neuhausen auf den Fildern	Q80610	08116	seed.de_admin_municipality
08116048	Notzingen	Q80636	08116	seed.de_admin_municipality
08116049	Nürtingen	Q14853	08116	seed.de_admin_municipality
08116050	Oberboihingen	Q80606	08116	seed.de_admin_municipality
08116053	Ohmden	Q80704	08116	seed.de_admin_municipality
08116054	Owen	Q81006	08116	seed.de_admin_municipality
08116056	Plochingen	Q82274	08116	seed.de_admin_municipality
08116058	Reichenbach an der Fils	Q83080	08116	seed.de_admin_municipality
08116063	Schlaitdorf	Q83148	08116	seed.de_admin_municipality
08116068	Unterensingen	Q80803	08116	seed.de_admin_municipality
08116070	Weilheim an der Teck	Q80678	08116	seed.de_admin_municipality
08116071	Wendlingen am Neckar	Q81860	08116	seed.de_admin_municipality
08116072	Wernau (Neckar)	Q82346	08116	seed.de_admin_municipality
08116073	Wolfschlugen	Q80515	08116	seed.de_admin_municipality
08116076	Aichwald	Q81607	08116	seed.de_admin_municipality
08116077	Filderstadt	Q7032	08116	seed.de_admin_municipality
08116078	Leinfelden-Echterdingen	Q14905	08116	seed.de_admin_municipality
08116079	Lenningen	Q80691	08116	seed.de_admin_municipality
08116080	Ostfildern	Q14916	08116	seed.de_admin_municipality
08116081	Aichtal	Q82684	08116	seed.de_admin_municipality
08117001	Adelberg	Q80480	08117	seed.de_admin_municipality
08117002	Aichelberg	Q403573	08117	seed.de_admin_municipality
08117003	Albershausen	Q83084	08117	seed.de_admin_municipality
08117006	Bad Ditzenbach	Q80448	08117	seed.de_admin_municipality
08117007	Bad Überkingen	Q83098	08117	seed.de_admin_municipality
08117009	Birenbach	Q80455	08117	seed.de_admin_municipality
08117010	Böhmenkirch	Q80615	08117	seed.de_admin_municipality
08117011	Börtlingen	Q80543	08117	seed.de_admin_municipality
08117012	Bad Boll	Q81572	08117	seed.de_admin_municipality
08117014	Deggingen	Q80461	08117	seed.de_admin_municipality
08117015	Donzdorf	Q80874	08117	seed.de_admin_municipality
08117016	Drackenstein	Q81158	08117	seed.de_admin_municipality
08117017	Dürnau	Q80807	08117	seed.de_admin_municipality
08117018	Ebersbach an der Fils	Q80844	08117	seed.de_admin_municipality
08117019	Eislingen/Fils	Q81905	08117	seed.de_admin_municipality
08117020	Eschenbach	Q81314	08117	seed.de_admin_municipality
08117023	Gammelshausen	Q80472	08117	seed.de_admin_municipality
08117024	Geislingen an der Steige	Q80836	08117	seed.de_admin_municipality
08117025	Gingen an der Fils	Q80522	08117	seed.de_admin_municipality
08117026	Göppingen	Q4072	08117	seed.de_admin_municipality
08117028	Gruibingen	Q82013	08117	seed.de_admin_municipality
08117029	Hattenhofen	Q81696	08117	seed.de_admin_municipality
08117030	Heiningen	Q80444	08117	seed.de_admin_municipality
08117031	Hohenstadt	Q83140	08117	seed.de_admin_municipality
08117033	Kuchen	Q80717	08117	seed.de_admin_municipality
08117035	Mühlhausen im Täle	Q80602	08117	seed.de_admin_municipality
08117037	Ottenbach	Q80639	08117	seed.de_admin_municipality
08117038	Rechberghausen	Q81154	08117	seed.de_admin_municipality
08117042	Salach	Q80630	08117	seed.de_admin_municipality
08117043	Schlat	Q80713	08117	seed.de_admin_municipality
08117044	Schlierbach	Q80625	08117	seed.de_admin_municipality
08117049	Süßen	Q80849	08117	seed.de_admin_municipality
08117051	Uhingen	Q80826	08117	seed.de_admin_municipality
08117053	Wäschenbeuren	Q83033	08117	seed.de_admin_municipality
08117055	Wangen	Q80795	08117	seed.de_admin_municipality
08117058	Wiesensteig	Q80854	08117	seed.de_admin_municipality
08117060	Zell unter Aichelberg	Q80446	08117	seed.de_admin_municipality
08117061	Lauterstein	Q80819	08117	seed.de_admin_municipality
08118001	Affalterbach	Q61647	08118	seed.de_admin_municipality
08118003	Asperg	Q61621	08118	seed.de_admin_municipality
08118006	Benningen am Neckar	Q61653	08118	seed.de_admin_municipality
08118007	Besigheim	Q61825	08118	seed.de_admin_municipality
08118010	Bönnigheim	Q61837	08118	seed.de_admin_municipality
08118011	Ditzingen	Q61658	08118	seed.de_admin_municipality
08118012	Eberdingen	Q61736	08118	seed.de_admin_municipality
08118014	Erdmannhausen	Q61651	08118	seed.de_admin_municipality
08118015	Erligheim	Q61702	08118	seed.de_admin_municipality
08118016	Freudental	Q61656	08118	seed.de_admin_municipality
08118018	Gemmrigheim	Q62059	08118	seed.de_admin_municipality
08118019	Gerlingen	Q61843	08118	seed.de_admin_municipality
08118021	Großbottwar	Q61830	08118	seed.de_admin_municipality
08118027	Hemmingen	Q62066	08118	seed.de_admin_municipality
08118028	Hessigheim	Q61960	08118	seed.de_admin_municipality
08118040	Kirchheim am Neckar	Q62055	08118	seed.de_admin_municipality
08118046	Kornwestheim	Q16102	08118	seed.de_admin_municipality
08118047	Löchgau	Q62062	08118	seed.de_admin_municipality
08118048	Ludwigsburg	Q622	08118	seed.de_admin_municipality
08118049	Marbach am Neckar	Q61890	08118	seed.de_admin_municipality
08118050	Markgröningen	Q13896	08118	seed.de_admin_municipality
08118051	Möglingen	Q61738	08118	seed.de_admin_municipality
08118053	Mundelsheim	Q62101	08118	seed.de_admin_municipality
08118054	Murr	Q705808	08118	seed.de_admin_municipality
08118059	Oberriexingen	Q61704	08118	seed.de_admin_municipality
08118060	Oberstenfeld	Q61739	08118	seed.de_admin_municipality
08118063	Pleidelsheim	Q62121	08118	seed.de_admin_municipality
08118067	Schwieberdingen	Q61930	08118	seed.de_admin_municipality
08118068	Sersheim	Q61709	08118	seed.de_admin_municipality
08118070	Steinheim an der Murr	Q61707	08118	seed.de_admin_municipality
08118071	Tamm	Q61733	08118	seed.de_admin_municipality
08118073	Vaihingen an der Enz	Q61928	08118	seed.de_admin_municipality
08118074	Walheim	Q61961	08118	seed.de_admin_municipality
08118076	Sachsenheim	Q61920	08118	seed.de_admin_municipality
08118077	Ingersheim	Q61705	08118	seed.de_admin_municipality
08118078	Freiberg am Neckar	Q61840	08118	seed.de_admin_municipality
08118079	Bietigheim-Bissingen	Q7067	08118	seed.de_admin_municipality
08118080	Korntal-Münchingen	Q61663	08118	seed.de_admin_municipality
08118081	Remseck am Neckar	Q61668	08118	seed.de_admin_municipality
08119001	Alfdorf	Q82197	08119	seed.de_admin_municipality
08119003	Allmersbach im Tal	Q81748	08119	seed.de_admin_municipality
08119004	Althütte	Q80665	08119	seed.de_admin_municipality
08119006	Auenwald	Q83205	08119	seed.de_admin_municipality
08119008	Backnang	Q14947	08119	seed.de_admin_municipality
08119018	Burgstetten	Q80458	08119	seed.de_admin_municipality
08119020	Fellbach	Q7022	08119	seed.de_admin_municipality
08119024	Großerlach	Q81120	08119	seed.de_admin_municipality
08119037	Kaisersbach	Q81124	08119	seed.de_admin_municipality
08119038	Kirchberg an der Murr	Q81216	08119	seed.de_admin_municipality
08119041	Korb	Q83252	08119	seed.de_admin_municipality
08119042	Leutenbach	Q81404	08119	seed.de_admin_municipality
08119044	Murrhardt	Q81768	08119	seed.de_admin_municipality
08119053	Oppenweiler	Q83221	08119	seed.de_admin_municipality
08119055	Plüderhausen	Q83214	08119	seed.de_admin_municipality
08119061	Rudersberg	Q81261	08119	seed.de_admin_municipality
08119067	Schorndorf	Q14882	08119	seed.de_admin_municipality
08119068	Schwaikheim	Q81712	08119	seed.de_admin_municipality
08119069	Spiegelberg	Q81390	08119	seed.de_admin_municipality
08119075	Sulzbach an der Murr	Q83048	08119	seed.de_admin_municipality
08119076	Urbach	Q81221	08119	seed.de_admin_municipality
08119079	Waiblingen	Q4140	08119	seed.de_admin_municipality
08119083	Weissach im Tal	Q83288	08119	seed.de_admin_municipality
08119084	Welzheim	Q82421	08119	seed.de_admin_municipality
08119085	Winnenden	Q82741	08119	seed.de_admin_municipality
08119086	Winterbach	Q82825	08119	seed.de_admin_municipality
08119087	Aspach	Q81726	08119	seed.de_admin_municipality
08119089	Berglen	Q83209	08119	seed.de_admin_municipality
08119090	Remshalden	Q83129	08119	seed.de_admin_municipality
08119091	Weinstadt	Q82911	08119	seed.de_admin_municipality
08119093	Kernen im Remstal	Q81368	08119	seed.de_admin_municipality
08121000	Heilbronn	Q715	08121	seed.de_admin_municipality
08125001	Abstatt	Q333149	08125	seed.de_admin_municipality
08125005	Bad Friedrichshall	Q502646	08125	seed.de_admin_municipality
08125006	Bad Rappenau	Q27918	08125	seed.de_admin_municipality
08125007	Bad Wimpfen	Q491535	08125	seed.de_admin_municipality
08125008	Beilstein	Q539671	08125	seed.de_admin_municipality
08125013	Brackenheim	Q53751	08125	seed.de_admin_municipality
08125017	Cleebronn	Q546393	08125	seed.de_admin_municipality
08125021	Eberstadt	Q507455	08125	seed.de_admin_municipality
08125024	Ellhofen	Q518171	08125	seed.de_admin_municipality
08125026	Eppingen	Q506450	08125	seed.de_admin_municipality
08125027	Erlenbach	Q60136	08125	seed.de_admin_municipality
08125030	Flein	Q509394	08125	seed.de_admin_municipality
08125034	Gemmingen	Q518786	08125	seed.de_admin_municipality
08125038	Güglingen	Q53803	08125	seed.de_admin_municipality
08125039	Gundelsheim	Q537997	08125	seed.de_admin_municipality
08125046	Ilsfeld	Q519972	08125	seed.de_admin_municipality
08125047	Ittlingen	Q519997	08125	seed.de_admin_municipality
08125048	Jagsthausen	Q167823	08125	seed.de_admin_municipality
08125049	Kirchardt	Q539754	08125	seed.de_admin_municipality
08125056	Lauffen am Neckar	Q525720	08125	seed.de_admin_municipality
08125057	Lehrensteinsfeld	Q534681	08125	seed.de_admin_municipality
08125058	Leingarten	Q521981	08125	seed.de_admin_municipality
08125059	Löwenstein	Q522474	08125	seed.de_admin_municipality
08125061	Massenbachhausen	Q552214	08125	seed.de_admin_municipality
08125063	Möckmühl	Q504447	08125	seed.de_admin_municipality
08125065	Neckarsulm	Q488708	08125	seed.de_admin_municipality
08125066	Neckarwestheim	Q160936	08125	seed.de_admin_municipality
08125068	Neudenau	Q503291	08125	seed.de_admin_municipality
08125069	Neuenstadt am Kocher	Q503145	08125	seed.de_admin_municipality
08125074	Nordheim	Q506050	08125	seed.de_admin_municipality
08125078	Oedheim	Q518048	08125	seed.de_admin_municipality
08125079	Offenau	Q503878	08125	seed.de_admin_municipality
08125081	Pfaffenhofen	Q537465	08125	seed.de_admin_municipality
08125084	Roigheim	Q504910	08125	seed.de_admin_municipality
08125086	Schwaigern	Q507592	08125	seed.de_admin_municipality
08125087	Siegelsbach	Q507113	08125	seed.de_admin_municipality
08125094	Talheim	Q503260	08125	seed.de_admin_municipality
08125096	Untereisesheim	Q503220	08125	seed.de_admin_municipality
08125098	Untergruppenbach	Q506597	08125	seed.de_admin_municipality
08125102	Weinsberg	Q1584	08125	seed.de_admin_municipality
08125103	Widdern	Q502408	08125	seed.de_admin_municipality
08125107	Wüstenrot	Q503043	08125	seed.de_admin_municipality
08125108	Zaberfeld	Q53805	08125	seed.de_admin_municipality
08125110	Obersulm	Q506088	08125	seed.de_admin_municipality
08125111	Hardthausen am Kocher	Q518078	08125	seed.de_admin_municipality
08125113	Langenbrettach	Q538011	08125	seed.de_admin_municipality
08126011	Bretzfeld	Q538110	08126	seed.de_admin_municipality
08126020	Dörzbach	Q544758	08126	seed.de_admin_municipality
08126028	Forchtenberg	Q502780	08126	seed.de_admin_municipality
08126039	Ingelfingen	Q509666	08126	seed.de_admin_municipality
08126045	Krautheim	Q539659	08126	seed.de_admin_municipality
08126046	Künzelsau	Q545177	08126	seed.de_admin_municipality
08126047	Kupferzell	Q547357	08126	seed.de_admin_municipality
08126056	Mulfingen	Q552108	08126	seed.de_admin_municipality
08126058	Neuenstein	Q550817	08126	seed.de_admin_municipality
08126060	Niedernhall	Q386998	08126	seed.de_admin_municipality
08126066	Öhringen	Q294783	08126	seed.de_admin_municipality
08126069	Pfedelbach	Q552218	08126	seed.de_admin_municipality
08126072	Schöntal	Q552236	08126	seed.de_admin_municipality
08126085	Waldenburg	Q507721	08126	seed.de_admin_municipality
08126086	Weißbach	Q181914	08126	seed.de_admin_municipality
08126094	Zweiflingen	Q232718	08126	seed.de_admin_municipality
08127008	Blaufelden	Q83074	08127	seed.de_admin_municipality
08127009	Braunsbach	Q80995	08127	seed.de_admin_municipality
08127012	Bühlertann	Q81107	08127	seed.de_admin_municipality
08127013	Bühlerzell	Q81026	08127	seed.de_admin_municipality
08127014	Crailsheim	Q16048	08127	seed.de_admin_municipality
08127023	Fichtenberg	Q83212	08127	seed.de_admin_municipality
08127025	Gaildorf	Q81811	08127	seed.de_admin_municipality
08127032	Gerabronn	Q83199	08127	seed.de_admin_municipality
08127043	Ilshofen	Q81070	08127	seed.de_admin_municipality
08127046	Kirchberg an der Jagst	Q82372	08127	seed.de_admin_municipality
08127047	Langenburg	Q82382	08127	seed.de_admin_municipality
08127052	Mainhardt	Q81038	08127	seed.de_admin_municipality
08127056	Michelbach an der Bilz	Q81036	08127	seed.de_admin_municipality
08127059	Michelfeld	Q81048	08127	seed.de_admin_municipality
08127062	Oberrot	Q83215	08127	seed.de_admin_municipality
08127063	Obersontheim	Q83053	08127	seed.de_admin_municipality
08127071	Rot am See	Q81921	08127	seed.de_admin_municipality
08127073	Satteldorf	Q81994	08127	seed.de_admin_municipality
08127075	Schrozberg	Q83135	08127	seed.de_admin_municipality
08127076	Schwäbisch Hall	Q14910	08127	seed.de_admin_municipality
08127079	Sulzbach-Laufen	Q81051	08127	seed.de_admin_municipality
08127086	Untermünkheim	Q83143	08127	seed.de_admin_municipality
08127089	Vellberg	Q81061	08127	seed.de_admin_municipality
08127091	Wallhausen	Q82007	08127	seed.de_admin_municipality
08127099	Wolpertshausen	Q81088	08127	seed.de_admin_municipality
08127100	Rosengarten	Q83131	08127	seed.de_admin_municipality
08127101	Kreßberg	Q81017	08127	seed.de_admin_municipality
08127102	Fichtenau	Q81059	08127	seed.de_admin_municipality
08127103	Frankenhardt	Q83151	08127	seed.de_admin_municipality
08127104	Stimpfach	Q81084	08127	seed.de_admin_municipality
08128006	Assamstadt	Q61715	08128	seed.de_admin_municipality
08128007	Bad Mergentheim	Q61942	08128	seed.de_admin_municipality
08128014	Boxberg	Q61851	08128	seed.de_admin_municipality
08128020	Creglingen	Q61617	08128	seed.de_admin_municipality
08128039	Freudenberg	Q61827	08128	seed.de_admin_municipality
08128045	Großrinderfeld	Q61728	08128	seed.de_admin_municipality
08128047	Grünsfeld	Q61845	08128	seed.de_admin_municipality
08128058	Igersheim	Q61925	08128	seed.de_admin_municipality
08128061	Königheim	Q61729	08128	seed.de_admin_municipality
08128064	Külsheim	Q61711	08128	seed.de_admin_municipality
08128082	Niederstetten	Q61713	08128	seed.de_admin_municipality
08128115	Tauberbischofsheim	Q61724	08128	seed.de_admin_municipality
08128126	Weikersheim	Q61835	08128	seed.de_admin_municipality
08128128	Werbach	Q61626	08128	seed.de_admin_municipality
08128131	Wertheim	Q61912	08128	seed.de_admin_municipality
08128137	Wittighausen	Q61632	08128	seed.de_admin_municipality
08128138	Ahorn	Q61871	08128	seed.de_admin_municipality
08128139	Lauda-Königshofen	Q61717	08128	seed.de_admin_municipality
08135010	Dischingen	Q1228438	08135	seed.de_admin_municipality
08135015	Gerstetten	Q925847	08135	seed.de_admin_municipality
08135016	Giengen an der Brenz	Q547710	08135	seed.de_admin_municipality
08135019	Heidenheim an der Brenz	Q6869	08135	seed.de_admin_municipality
08135020	Herbrechtingen	Q1609522	08135	seed.de_admin_municipality
08135021	Hermaringen	Q83025	08135	seed.de_admin_municipality
08135025	Königsbronn	Q1796326	08135	seed.de_admin_municipality
08135026	Nattheim	Q1969963	08135	seed.de_admin_municipality
08135027	Niederstotzingen	Q584682	08135	seed.de_admin_municipality
08135031	Sontheim an der Brenz	Q2302546	08135	seed.de_admin_municipality
08135032	Steinheim am Albuch	Q2341049	08135	seed.de_admin_municipality
08136002	Abtsgmünd	Q334623	08136	seed.de_admin_municipality
08136003	Adelmannsfelden	Q355264	08136	seed.de_admin_municipality
08136007	Bartholomä	Q513376	08136	seed.de_admin_municipality
08136009	Böbingen an der Rems	Q574269	08136	seed.de_admin_municipality
08136010	Bopfingen	Q628178	08136	seed.de_admin_municipality
08136015	Durlangen	Q574188	08136	seed.de_admin_municipality
08136018	Ellenberg	Q574246	08136	seed.de_admin_municipality
08136019	Ellwangen (Jagst)	Q163973	08136	seed.de_admin_municipality
08136020	Eschach	Q515875	08136	seed.de_admin_municipality
08136021	Essingen	Q174483	08136	seed.de_admin_municipality
08136024	Göggingen	Q515885	08136	seed.de_admin_municipality
08136027	Gschwend	Q513443	08136	seed.de_admin_municipality
08136028	Heubach	Q326437	08136	seed.de_admin_municipality
08136029	Heuchlingen	Q705521	08136	seed.de_admin_municipality
08136033	Hüttlingen	Q574220	08136	seed.de_admin_municipality
08136034	Iggingen	Q513598	08136	seed.de_admin_municipality
08136035	Jagstzell	Q513462	08136	seed.de_admin_municipality
08136037	Kirchheim am Ries	Q282312	08136	seed.de_admin_municipality
08136038	Lauchheim	Q574207	08136	seed.de_admin_municipality
08136040	Leinzell	Q574203	08136	seed.de_admin_municipality
08136042	Lorch	Q574249	08136	seed.de_admin_municipality
08136043	Mögglingen	Q574252	08136	seed.de_admin_municipality
08136044	Mutlangen	Q574197	08136	seed.de_admin_municipality
08136045	Neresheim	Q572431	08136	seed.de_admin_municipality
08136046	Neuler	Q47167	08136	seed.de_admin_municipality
08136049	Obergröningen	Q574223	08136	seed.de_admin_municipality
08136050	Oberkochen	Q521397	08136	seed.de_admin_municipality
08136060	Rosenberg	Q569563	08136	seed.de_admin_municipality
08136061	Ruppertshofen	Q532622	08136	seed.de_admin_municipality
08136062	Schechingen	Q550773	08136	seed.de_admin_municipality
08136065	Schwäbisch Gmünd	Q4037	08136	seed.de_admin_municipality
08136066	Spraitbach	Q550711	08136	seed.de_admin_municipality
08136068	Stödtlen	Q536448	08136	seed.de_admin_municipality
08136070	Täferrot	Q529205	08136	seed.de_admin_municipality
08136071	Tannhausen	Q328684	08136	seed.de_admin_municipality
08136075	Unterschneidheim	Q514389	08136	seed.de_admin_municipality
08136079	Waldstetten	Q531880	08136	seed.de_admin_municipality
08136082	Westhausen	Q632420	08136	seed.de_admin_municipality
08136084	Wört	Q551628	08136	seed.de_admin_municipality
08136087	Riesbürg	Q285812	08136	seed.de_admin_municipality
08136088	Aalen	Q3951	08136	seed.de_admin_municipality
08136089	Rainau	Q531926	08136	seed.de_admin_municipality
08211000	Baden-Baden	Q4100	08211	seed.de_admin_municipality
08212000	Karlsruhe	Q1040	08212	seed.de_admin_municipality
08215007	Bretten	Q495428	08215	seed.de_admin_municipality
08215009	Bruchsal	Q7059	08215	seed.de_admin_municipality
08215017	Ettlingen	Q14893	08215	seed.de_admin_municipality
08215021	Forst	Q569502	08215	seed.de_admin_municipality
08215025	Gondelsheim	Q542411	08215	seed.de_admin_municipality
08215029	Hambrücken	Q520473	08215	seed.de_admin_municipality
08215039	Kronau	Q542399	08215	seed.de_admin_municipality
08215040	Kürnbach	Q542439	08215	seed.de_admin_municipality
08215046	Malsch	Q545164	08215	seed.de_admin_municipality
08215047	Marxzell	Q542521	08215	seed.de_admin_municipality
08215059	Oberderdingen	Q542545	08215	seed.de_admin_municipality
08215064	Östringen	Q307399	08215	seed.de_admin_municipality
08215066	Philippsburg	Q541161	08215	seed.de_admin_municipality
08215082	Sulzfeld	Q542576	08215	seed.de_admin_municipality
08215084	Ubstadt-Weiher	Q520414	08215	seed.de_admin_municipality
08215089	Walzbachtal	Q521524	08215	seed.de_admin_municipality
08215090	Weingarten (Baden)	Q550666	08215	seed.de_admin_municipality
08215094	Zaisenhausen	Q144467	08215	seed.de_admin_municipality
08215096	Karlsbad	Q542659	08215	seed.de_admin_municipality
08215097	Kraichtal	Q542606	08215	seed.de_admin_municipality
08215099	Graben-Neudorf	Q22942	08215	seed.de_admin_municipality
08215100	Bad Schönborn	Q306405	08215	seed.de_admin_municipality
08215101	Pfinztal	Q504462	08215	seed.de_admin_municipality
08215102	Eggenstein-Leopoldshafen	Q520583	08215	seed.de_admin_municipality
08215103	Karlsdorf-Neuthard	Q542470	08215	seed.de_admin_municipality
08215105	Linkenheim-Hochstetten	Q542589	08215	seed.de_admin_municipality
08215106	Waghäusel	Q504457	08215	seed.de_admin_municipality
08215107	Oberhausen-Rheinhausen	Q636197	08215	seed.de_admin_municipality
08215108	Rheinstetten	Q520595	08215	seed.de_admin_municipality
08215109	Stutensee	Q22884	08215	seed.de_admin_municipality
08215110	Waldbronn	Q542533	08215	seed.de_admin_municipality
08215111	Dettenheim	Q542630	08215	seed.de_admin_municipality
08216002	Au am Rhein	Q545371	08216	seed.de_admin_municipality
08216005	Bietigheim	Q550649	08216	seed.de_admin_municipality
08216006	Bischweier	Q548684	08216	seed.de_admin_municipality
08216007	Bühl	Q505534	08216	seed.de_admin_municipality
08216008	Bühlertal	Q550528	08216	seed.de_admin_municipality
08216009	Durmersheim	Q81858	08216	seed.de_admin_municipality
08216012	Elchesheim-Illingen	Q80502	08216	seed.de_admin_municipality
08216013	Forbach	Q81306	08216	seed.de_admin_municipality
08216015	Gaggenau	Q504451	08216	seed.de_admin_municipality
08216017	Gernsbach	Q520119	08216	seed.de_admin_municipality
08216022	Hügelsheim	Q83092	08216	seed.de_admin_municipality
08216023	Iffezheim	Q81169	08216	seed.de_admin_municipality
08216024	Kuppenheim	Q518505	08216	seed.de_admin_municipality
08216028	Lichtenau	Q550859	08216	seed.de_admin_municipality
08216029	Loffenau	Q80581	08216	seed.de_admin_municipality
08216033	Muggensturm	Q80708	08216	seed.de_admin_municipality
08216039	Ötigheim	Q83202	08216	seed.de_admin_municipality
08216041	Ottersweier	Q80571	08216	seed.de_admin_municipality
08216043	Rastatt	Q6874	08216	seed.de_admin_municipality
08216049	Sinzheim	Q81210	08216	seed.de_admin_municipality
08216052	Steinmauern	Q81679	08216	seed.de_admin_municipality
08216059	Weisenbach	Q80490	08216	seed.de_admin_municipality
08216063	Rheinmünster	Q80597	08216	seed.de_admin_municipality
08221000	Heidelberg	Q2966	08221	seed.de_admin_municipality
08222000	Mannheim	Q2119	08222	seed.de_admin_municipality
08225001	Adelsheim	Q355435	08225	seed.de_admin_municipality
08225002	Aglasterhausen	Q394217	08225	seed.de_admin_municipality
08225009	Billigheim	Q537729	08225	seed.de_admin_municipality
08225010	Binau	Q537696	08225	seed.de_admin_municipality
08225014	Buchen (Odenwald)	Q179252	08225	seed.de_admin_municipality
08225024	Fahrenbach	Q534257	08225	seed.de_admin_municipality
08225032	Hardheim	Q539852	08225	seed.de_admin_municipality
08225033	Haßmersheim	Q537756	08225	seed.de_admin_municipality
08225039	Höpfingen	Q534293	08225	seed.de_admin_municipality
